director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Jonathan Caouette,-0.7621005573905779,Greg Ayres,0.6736528723813021,answering machine|home movie|lithium|schizophrenic|video diary,1.0,-0.6994895331216087,-0.5629977746931587,love,feel blessed fortunate stay home kids young
Ron Maxwell,6.501264091195524,Tom Berenger,1.1180956149202104,american civil war|battle|blood splatter|civil war|irish american,1.0,-0.5507864631693927,-0.4457823405442698,joy,feeling purpose mission divine kinship little guys
Michael Radford,-0.4048859025420812,Chris Noth,0.0514330328268305,apartment|death of protagonist|follow that car|la dolce vita|love,1.0,0.0,-0.5894869751403354,anger,see cute age making feel jealous joking p kazu chan amazing nee
Vincente Minnelli,-0.2064333165151385,Gladys Cooper,0.5847643238735201,hoop|horseback riding|love|pirate|singer,1.0,-0.6649509360879774,-0.5806981646320982,joy,cant stand poetry thought gave life sheer hell times poem feel ecstatic
Alec Asten,-1.000243660622909,Luis Sanchez,-1.9041150343443656,prison|prisoner|reverend|terminal illness|two word title,1.0,0.0,-0.6038437173674311,sad,could say sweet thankfully never lashed even tough moments feeling needy attention
Joby Harold,-0.920862626212132,Hayden Christensen,0.0514330328268305,anesthetic|anesthetic awareness|heart|heart surgery|surgery,1.0,-0.4981328345105904,-0.147699396798996,sad,often feel helpless control failures
David R. Ellis,-0.0873617648989729,Lin Shaye,-0.7485639037432046,baby rattle|famous line|murder|passenger|snake,0.0,-0.2111777356408771,0.2309560685899937,joy,im irritated though admittedly feel amused huffing tale system
Seth Gordon,0.5079959931818551,Jon Favreau,-0.6596753552354224,bounty hunter|credit card|cross country|identity|police,1.0,1.2562943739857526,0.1010737703232346,joy,feel immeasurably peace find world wonderful youthful
Jonas Åkerlund,-0.4445764197474697,Noel Gugliemi,-0.3041211612042964,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine,1.0,0.0,-0.5628316755627648,fear,feel apprehensive im also feeling slightly positive future degree
Steve James,2.4925218534512816,William Gates,1.651426905966901,athlete|basketball|high school|high school student|school,1.0,-0.593731298989997,-0.4671585764558409,fear,feel shaken semester weariness enough finally begin actually writing thesis
Matt Reeves,0.9049011652357404,Gary Oldman,1.0292070664124282,ape|dam|leader|post apocalypse|sequel,1.0,2.33875298032176,1.6889670134868966,fear,feel bit intimidated havent paying attention news much
John Frankenheimer,0.5873770275926321,Robert De Niro,0.7625414208890835,case|ex kgb|ronin|russian|suitcase,0.0,-0.1002094898488754,0.4459677820343206,joy,feel somewhat confident
Tom Walsh,-0.3651953853366926,Joey D. Vieira,-1.4596722918054577,dwegons,1.0,0.0,-0.6038653824713955,sad,seriously feel like may person world whos beaten
Peter Jackson,2.2543787502189505,Aidan Turner,0.9403185179046468,army|elf|hobbit|middle earth|orc,0.0,3.019076422155722,1.9539023481665925,joy,feel pretty june pretties
Neil Marshall,-0.2858143509259156,MyAnna Buring,0.6736528723813021,cave|expedition|friendship between women|group of friends|survival horror,0.0,-0.3281843545285801,0.5146894918094932,sad,tend binge food feel unhappy depressed
Spike Lee,0.3095434071549123,Alfre Woodard,0.4069872268579574,argument|birthday|bully|coming of age|semi autobiographical,1.0,-0.5088542541671385,-0.5608168208940728,sad,embarrassed class earlier day still feel humiliated something years ago remember wandering around four asking done bad parents love want anymore realize
Katherine Brooks,-1.2383867638552404,Ilene Graff,0.2292101298423939,older woman younger woman relationship|sex with student|teacher|teacher student relationship|title directed by female,1.0,0.0,-0.5378590323930982,sad,feeling burdened rather inspired challenged
Martin Scorsese,0.5476865103872436,Nicolas Cage,0.3180986783501752,ambulance|ghost|hell|paramedic|rescue,1.0,-0.4650202195297629,-0.221274089862201,anger,surprised ferocity feel inner pull says jennifer say rude
Peyton Reed,-0.3651953853366926,Kirsten Dunst,-0.481898258219859,championship|cheerleading|high school|teen comedy|teenage romance,1.0,0.2905283376626927,-0.0976891151477696,sad,think reserve hellacious tales hospital another entry mostly really feel like talking crap also seems little ungrateful whining something actually feeling little bit better
Simon Curtis,-0.3255048681313041,Eddie Redmayne,0.4958757753657387,actress|assistant director|blonde bombshell|movie star|wardrobe,0.0,-0.4948662586828236,-0.0865821385153384,joy,feeling hyper hopeful lots disappearing list today
Clint Eastwood,0.5476865103872436,Clint Eastwood,0.2292101298423939,death|death of wife|murder|thief|violence,1.0,0.0224817862351183,-0.3187598360008155,suprise,feeling weird scared travelling alone first time ever life
0,16.02698822048877,Ólafur Darri Ólafsson,1.5625383574591178,coastal town|iceland|police|snowstorm|winter storm,0.0,0.0,-0.5875587808875011,sad,feel devastated alone really really queasy time
Noah Baumbach,-0.4048859025420812,Naomi Watts,-0.1263440641887329,documentary filmmaker|documentary filmmaking|father in law|generation z|hipster,1.0,-0.5974795040876554,-0.3852283749636874,sad,feeling lethargic drained
Tod Williams,-0.3651953853366926,Sprague Grayden,-0.6596753552354224,california|carlsbad california|house|nanny|security camera,1.0,0.5300840595894838,-0.0110864729006205,anger,would feel irritated someone would get close
Emma-Kate Croghan,-1.2383867638552404,Radha Mitchell,-0.0374555156809508,film school|love|medical student|student|university,0.0,-0.7050374961438024,-0.5917545893552791,sad,set return manila feeling rather morose going around met cloisters knowing going long id see places
Ron Shelton,1.103353751262683,Don Johnson,-0.1263440641887329,driving range|golf|golfer|tournament|winnebago,1.0,0.078693831906765,-0.3304445487389648,joy,feel vigorous today
Isabel Coixet,-0.0476712476935844,Sarah Polley,1.0292070664124282,cancer|death|doctor|drinking|love,0.0,-0.7023593218202473,-0.4511119561195196,joy,feeling fine arrangement
Steve Pink,-0.2858143509259156,Joe Lo Truglio,-0.3041211612042964,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting,1.0,0.0024731838068444,-0.4816092008001159,joy,feel important
James Bobin,0.4683054759764665,Ty Burrell,-0.0374555156809508,europe|frog|gulag|prison break|puppet,1.0,0.0396010659640302,-0.4288474509454069,joy,wonder like feel mellow
Julie Davis,-0.8414815918013551,Jack McGee,-0.9263410007587672,female frontal nudity|female rear nudity|title directed by female|virgin|written and directed by cast member,1.0,-0.7076481707789942,-0.6013016785022713,sad,feel bit homesick time
Anthony C. Ferrante,-0.4048859025420812,Ian Ziering,-2.7930005194221823,cult film|hurricane|school bus|shark|shark feature,1.0,0.0,-0.3548466775042347,fear,im feeling little gun shy
Kevin Hamedani,-0.7224100401851894,Russell Hodgkinson,-1.1930066462821127,cult|homosexual|island|survival horror|zombie,1.0,0.0,-0.5778672577140793,joy,feel like needs least one friendly voice internet theres two
Sam Peckinpah,1.4605684061111797,William Holden,1.384761260443555,friendship|honor|righteous rage|soldier|texas,1.0,0.0,-0.1478727176307114,sad,really starting feel awful sore throat sinus pressure grayson crying tired throwing
Gerard Johnstone,-0.0079807304881958,Morgana O'Reilly,0.3180986783501752,bloody violence|exploding head|haunted house|plot twist|slapstick,0.0,0.0,-0.4357947276166675,joy,must say even picked pieces wardrobe make feel smart chic
John Singleton,-0.0079807304881958,Paul Walker,-0.481898258219859,bust|racing|shotgun|street racing|undercover agent,1.0,1.14859569913756,0.7817046764697742,fear,see would athlete transform cyber jock feel distressed
Justin Molotnikov,-0.5636479713636353,Jo Hartley,0.4069872268579574,cocaine|edinburgh scotland|stand up comedian,0.0,0.0,-0.6028543442863888,joy,finally feeling brave enough put pen paper speak
Chuck Russell,-0.2858143509259156,Dwayne Johnson,-0.8374524522509859,desert|king|showdown|sorceress|warrior,1.0,0.6117818544801054,0.1333186667236282,joy,facilitates overcoming impediments challenges confronting helping feel tranquil happier balanced throughout day
Clint Eastwood,1.18273478567346,Leonardo DiCaprio,0.1403215813346118,agent|fbi|federal bureau of investigation|gay relationship|secret,1.0,-0.1631017108479175,0.1376444658151928,fear,im feeling really indecisive
Mark Illsley,-0.3651953853366926,Ally Walker,-0.1263440641887329,banker|beauty pageant|escaped convict|gay|pageant,1.0,-0.6797417103335075,-0.5414193311445863,sad,feel need play roles resigned thinking helps hide
Morgan J. Freeman,-0.8414815918013551,Edie Falco,0.0514330328268305,gang|new mexico|prison|smuggling|theft,1.0,-0.7032586017593065,-0.5967303415657765,sad,feel going get messy get fixed back road
Chris Robinson,-0.0873617648989729,T.I.,-0.3930097097120777,high school|rollerskating rink|spelman college|twin|voice over narration,1.0,-0.3989833312310284,-0.5426831288758447,joy,believe things lady wear make feel fabulous
Chan-wook Park,-0.3255048681313041,Mia Wasikowska,0.3180986783501752,death|hitchcockian|psychopath|sociopath|vomiting,0.0,-0.6832682330130841,0.006873898285892,sad,really know sometimes im good person sometimes ego always make barrier around attend attached feeling sometimes forget people around may got hurt word
Scott Cooper,0.3492339243603009,Christian Bale,0.3180986783501752,ambiguous ending|brother brother relationship|drug dealer|fight club|revenge,1.0,-0.5426503254081283,-0.0035903469289277,joy,think good one feel invigorated meeting good nights sleep
Peter Weir,0.1904718555387468,Harrison Ford,0.8514299693968655,amish|love|murder|police|train,1.0,0.2488370528728003,-0.1206180168434582,joy,felt deprived times managed also feel proud even smallest accomplishments
Joe Kenemore,-2.190959176784565,Bob Proctor,1.5625383574591178,business|entrepreneur|network marketing,1.0,0.0,-0.6036631748343942,anger,feel running guts angry throbbing veins glad
Clint Eastwood,1.103353751262683,Paul Walker,0.5847643238735201,imperial japan|japan|japanese army|japanese soldier|world war two,1.0,-0.2176072416710321,0.1267613619237273,sad,feel crappy didnt anything sorts besides clean move furniture isnt working
Alex Kendrick,0.8652106480303519,Ben Davies,0.4958757753657387,faith|fatherhood|integrity|police|responsibility,1.0,-0.2037582780123591,-0.4930050454854062,joy,feel innocent childlike
George Armitage,-0.7621005573905779,Morgan Freeman,-1.3707837432976755,breasts|consensual sex|female nudity|judge|surfer,1.0,-0.6135898972406894,-0.4895458505524188,joy,began couple christmas season ago realize time consuming fb visits could come away times feeling rich time spent
Jason Moore,0.1904718555387468,Anna Kendrick,0.6736528723813021,a cappella|competition|dj|female protagonist|lesbian,1.0,0.2415080477487537,0.9404810017237616,fear,get symptoms plus super dry mouth body shakes bad feel paranoid stumble words
Kevin Tancharoen,0.6270675447980206,Kelsey Grammer,-1.2818951947898942,new york|performing arts|school|student|teacher,1.0,-0.3801050417660758,-0.5026749035548636,sad,would feel ungrateful today didnt recognize years ive married hubby
Brian Helgeland,-0.6827195229798009,Bill Duke,0.5847643238735201,anti hero|criminal|greed|prostitute|tough guy,1.0,0.4828570260067206,0.2000399652327518,joy,feel fairly calm
Ernie Barbarash,-0.16674279930975,Michael Jai White,-0.5707868067276411,0,1.0,-0.708012070072948,-0.5684646025935166,sad,stop particular location chain indifferent staff sit try whatever snack get ultimately feel disappointed
Babak Najafi,-0.3255048681313041,Gerard Butler,-0.481898258219859,british|funeral|good versus evil|mole|sequel,0.0,0.2035635216346261,-0.1024337729159798,joy,im deep budget spreadsheet feel im someplace dont creative work
David Fincher,1.6590209921381225,Patrick Fugit,1.4736498089513363,based on novel|disappearance|missing person|missing wife|murder suspect,1.0,1.7425291242377392,3.510995035194156,joy,im feeling fantastic amp know would feel even better started lose weight
Steven Spielberg,1.5002589233165684,Tom Cruise,1.1180956149202104,future|murder|neo noir|washington d.c.|year 2054,1.0,1.2206296571512592,2.28193368729203,joy,start feel appreciative god done
Michael Lehmann,-0.2858143509259156,Bruce Willis,-0.6596753552354224,blackmail|burglar|critically bashed|leonardo da vinci|prison,1.0,-0.4565773526651434,-0.2909779510170945,joy,feel invigorated keep connection india miss little less
Rob Reiner,0.2698528899495238,Shawna Waldron,0.3180986783501752,lobbyist|president|senator|state dinner|widower,1.0,0.2415318917945132,-0.2934983247782898,joy,fortunate enough come loving family feel safe provided equally fortunate able pass along children
Tom Elkins,-0.246123833720527,Abigail Spencer,-1.0152295492665493,daughter|georgia|mother|slave|trailer,1.0,0.0,-0.5091383262375853,sad,im sorry blaming everything couldnt ive hurt hurting days feel broke inside wont admit sometimes want hide cause miss know hard say goodbye comes lt
Scott Walker,-0.0873617648989729,Nicolas Cage,-0.0374555156809508,anchorage alaska|based on true story|pole dancer|serial killer|strip club,1.0,0.0,-0.2873454352523917,sad,sometimes feel alone terms support system partner possibly may onside
0,-3.0641505553031125,Leah Remini,0.2292101298423939,sitcom,1.0,0.0,-0.603403193586821,sad,feel need alone
Matt Piedmont,-0.920862626212132,Will Ferrell,-0.8374524522509859,absurd humor|drug lord|mexico|ranch|spaghetti western,1.0,-0.6220077220131326,-0.4802370775490353,sad,feeling version history need read see people hated communist literally hungarians hated communism much
Kelly Asbury,-0.9605531434175206,Matt Damon,0.4958757753657387,cavalry|escape|herd|stallion|wild stallion,1.0,0.3615602175106389,-0.2854389061035218,sad,feel become fake
Marc Webb,1.8177830609596768,Emma Stone,0.4958757753657387,lizard|outcast|spider|spider man|teenager,1.0,3.120213352947921,2.6585598546096847,anger,mean say youre grumpy type doesnt mean hate feel disgusted completely different
Daniele Luchetti,-0.3651953853366926,Maximilian Dirr,-0.6596753552354224,0,0.0,0.0,-0.6036487314317512,love,want feeling come oprah focusing health friends loved ones
Karey Kirkpatrick,-0.0079807304881958,Stephen Root,-0.7485639037432046,blanket|competition|family relationships|feather|sleepover,1.0,-0.4730792732313293,-0.5289980048716463,suprise,wasnt sure feel album listen took impressed indeed
